1`(379,886,60,"OPEN","Yes")++
1`(380,729,52,"OPEN","No")++
1`(381,883,46,"OPEN","Yes")++
1`(382,844,46,"OPEN","Yes")++
1`(383,754,49,"OPEN","No")++
1`(384,870,56,"OPEN","Yes")++
1`(385,730,60,"OPEN","No")++
1`(386,705,54,"OPEN","No")++
1`(387,708,47,"OPEN","No")++
1`(388,979,68,"OPEN","Yes")++
1`(389,731,44,"OPEN","No")++
1`(390,636,51,"OPEN","No")++
1`(391,859,43,"OPEN","Yes")++
1`(392,673,54,"OPEN","No")++
1`(394,726,52,"BWP","Yes")++
1`(395,760,48,"OPEN","No")++
1`(396,633,46,"BWP","No")++
1`(397,700,57,"OPEN","No")++
1`(398,738,53,"OPEN","No")++
1`(399,810,50,"OPEN","Yes")++
1`(400,778,43,"OPEN","No")++
1`(401,784,47,"OPEN","Yes")++
1`(402,617,42,"OPEN","No")++
1`(403,667,53,"OPEN","No")++
1`(404,625,43,"OPEN","No")++
1`(405,841,69,"OPEN","Yes")++
1`(406,801,49,"OPEN","No")++
1`(407,627,46,"OPEN","No")++
1`(408,633,50,"OPEN","No")++
1`(409,756,47,"BWP","No")++
1`(410,729,52,"OPEN","No")++
1`(411,773,56,"OPEN","Yes")++
1`(412,746,57,"OPEN","No")++
1`(413,761,59,"OPEN","Yes")++
1`(414,697,51,"OPEN","No")++
1`(415,562,50,"BWP","No")++
1`(416,690,43,"OPEN","No")++
1`(417,672,54,"OPEN","No")++
1`(418,859,69,"OPEN","Yes")++
1`(419,609,57,"OPEN","No")++
1`(420,706,50,"OPEN","No")++
1`(421,845,44,"OPEN","Yes")++
1`(422,644,42,"OPEN","No")++
1`(423,866,60,"OPEN","Yes")++
1`(424,728,58,"OPEN","No")++
1`(425,682,67,"OPEN","No")++
1`(426,891,73,"OPEN","Yes")++
1`(427,722,58,"OPEN","No")++
1`(428,712,0,"OPEN","No")++
1`(429,877,49,"BWP","Yes")++
1`(430,805,46,"BWP","Yes")++
1`(431,846,40,"OPEN","Yes")++
1`(432,785,56,"OPEN","Yes")++
1`(433,667,54,"OPEN","No")++
1`(434,770,69,"OPEN","Yes")++
1`(435,643,49,"OPEN","No")++
1`(436,696,53,"BWP","No")++
1`(437,607,54,"OPEN","No")++
1`(438,809,57,"OPEN","Yes")++
1`(439,914,73,"OPEN","Yes")++
1`(440,884,48,"OPEN","Yes")++
1`(441,835,46,"OPEN","Yes")++
1`(442,819,0,"OPEN","No")++
1`(443,704,43,"OPEN","No")++
1`(444,839,50,"OPEN","Yes")++
1`(445,826,39,"OPEN","No")++
1`(446,708,41,"OPEN","No")++
1`(447,812,0,"OPEN","No")++
1`(448,608,42,"BWP","No")++
1`(449,657,41,"OPEN","No")++
1`(450,570,47,"OPEN","No")++
1`(451,872,51,"OPEN","Yes")++
