Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,54,0,619,663,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,41,0,551,637,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,42,0,682,656,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,49,0,502,432,0,"Not Offered"
Bahawalpur,,No,43,0,542,396,0,"Not Offered"
Bahawalpur,,No,38,0,483,487,0,"Not Offered"
Bahawalpur,,No,53,0,569,531,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,65,0,487,398,0,"Not Offered"
Bahawalpur,,No,46,0,714,480,0,"Not Offered"
Bahawalpur,,No,45,0,536,429,0,"Not Offered"
Bahawalpur,,No,41,0,542,734,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,40,0,674,489,0,"Not Offered"
Bahawalpur,,No,45,0,765,470,0,"Not Offered"
Bahawalpur,,No,55,0,531,482,0,"Not Offered"
Bahawalpur,,No,49,0,712,493,0,"Not Offered"
Bahawalpur,,No,22,0,657,426,0,"Not Offered"
Bahawalpur,,No,62,0,846,515,0,"Not Offered"
Bahawalpur,,No,40,0,479,432,0,"Not Offered"
Bahawalpur,,No,39,0,492,480,0,"Not Offered"
Bahawalpur,,No,42,0,532,458,0,"Not Offered"
Bahawalpur,,No,41,0,565,472,0,"Not Offered"
Bahawalpur,,No,57,0,706,481,0,"Not Offered"
Bahawalpur,,No,41,0,504,418,0,"Not Offered"
Bahawalpur,,No,50,0,696,545,0,Offered_IN_BWP_QUOTA
OPEN,,No,39,0,546,586,0,"Not Offered"
OPEN,,No,50,0,536,429,0,"Not Offered"
OPEN,,No,40,0,586,450,0,"Not Offered"
OPEN,,No,48,0,614,523,0,"Not Offered"
Bahawalpur,,No,34,0,470,495,0,"Not Offered"
Bahawalpur,,No,55,0,563,520,0,"Not Offered"
OPEN,,No,53,0,501,462,0,"Not Offered"
Bahawalpur,,No,54,0,645,514,0,"Not Offered"
Bahawalpur,,No,48,0,496,668,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,44,0,510,391,0,"Not Offered"
OPEN,,No,44,0,648,496,0,"Not Offered"
OPEN,,No,41,0,583,557,0,"Not Offered"
OPEN,,No,32,0,500,436,0,"Not Offered"
OPEN,,No,47,0,620,381,0,"Not Offered"
Bahawalpur,,No,59,0,500,472,0,"Not Offered"
OPEN,,No,50,0,724,429,0,"Not Offered"
OPEN,,No,47,0,830,520,0,"Not Offered"
OPEN,,No,47,0,556,503,0,"Not Offered"
OPEN,,No,52,0,757,492,0,"Not Offered"
OPEN,,No,50,0,787,446,0,"Not Offered"
OPEN,,No,58,0,639,540,0,Offered_IN_OPEN_QUOTA
OPEN,,No,41,0,568,495,0,"Not Offered"
OPEN,,No,35,0,635,491,0,"Not Offered"
OPEN,,No,44,0,703,539,0,"Not Offered"
OPEN,,No,39,0,623,654,0,"Not Offered"
OPEN,,No,41,0,635,484,0,"Not Offered"
OPEN,,No,46,0,542,511,0,"Not Offered"
OPEN,,No,43,0,612,654,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,Yes,36,0,568,521,0,"Not Offered"
OPEN,,No,57,0,689,512,0,"Not Offered"
OPEN,,No,47,0,795,452,0,"Not Offered"
OPEN,,Yes,45,0,597,424,0,"Not Offered"
OPEN,,No,49,0,501,471,0,"Not Offered"
OPEN,,No,49,0,628,513,0,"Not Offered"
OPEN,,No,44,0,760,474,0,"Not Offered"
OPEN,,No,51,0,658,512,0,"Not Offered"
OPEN,,No,56,0,595,534,0,Offered_IN_OPEN_QUOTA
OPEN,,No,40,0,732,518,0,"Not Offered"
OPEN,,No,50,0,485,450,0,"Not Offered"
OPEN,,No,45,0,446,377,0,"Not Offered"
Bahawalpur,,No,43,0,596,540,0,"Not Offered"
OPEN,,No,46,0,522,470,0,"Not Offered"
OPEN,,Yes,61,0,781,509,0,Offered_IN_OPEN_QUOTA
OPEN,,No,44,0,530,422,0,"Not Offered"
OPEN,,No,55,0,540,531,0,"Not Offered"
OPEN,,No,48,0,611,471,0,"Not Offered"
OPEN,,No,61,0,537,494,0,"Not Offered"
OPEN,,No,58,0,601,552,0,Offered_IN_OPEN_QUOTA
OPEN,,No,46,0,660,386,0,"Not Offered"
OPEN,,Yes,47,0,452,411,0,"Not Offered"
OPEN,,No,46,0,549,482,0,"Not Offered"
OPEN,,No,50,0,639,493,0,"Not Offered"
OPEN,,No,44,0,622,490,0,"Not Offered"
OPEN,,No,36,0,672,581,0,"Not Offered"
OPEN,,No,41,0,582,440,0,"Not Offered"
OPEN,,No,45,0,452,590,0,Offered_IN_OPEN_QUOTA
OPEN,,No,0,0,569,562,0,"Not Offered"
OPEN,,Yes,41,0,452,535,0,"Not Offered"
Bahawalpur,,No,61,0,553,702,0,Offered_IN_OPEN_QUOTA
OPEN,,No,54,0,584,447,0,"Not Offered"
OPEN,,No,45,0,638,552,0,"Not Offered"
OPEN,,No,0,0,690,527,0,"Not Offered"
OPEN,,No,57,0,729,400,0,"Not Offered"
