Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,50,0,616,0,123,"Not Offered"
Bahawalpur,,No,44,0,695,0,138,"Not Offered"
Bahawalpur,,Yes,49,0,584,0,113,"Not Offered"
Bahawalpur,,No,0,0,806,0,131,"Not Offered"
Bahawalpur,,No,0,0,508,0,108,"Not Offered"
Bahawalpur,,No,76,0,938,0,165,Offered_IN_BWP_QUOTA
Bahawalpur,,No,59,0,898,0,160,Offered_IN_BWP_QUOTA
Bahawalpur,,Yes,46,0,707,0,140,"Not Offered"
OPEN,,Yes,51,0,642,0,147,"Not Offered"
Bahawalpur,,No,0,0,845,0,154,"Not Offered"
Bahawalpur,,Yes,57,0,656,0,120,"Not Offered"
Bahawalpur,,No,0,0,510,0,95,"Not Offered"
Bahawalpur,,No,59,0,717,0,150,"Not Offered"
Bahawalpur,,No,53,0,678,0,147,"Not Offered"
Bahawalpur,,Yes,48,0,802,0,158,"Not Offered"
Bahawalpur,,No,0,0,934,0,178,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,61,0,906,0,176,Offered_IN_BWP_QUOTA
Bahawalpur,,No,41,0,603,0,153,"Not Offered"
Bahawalpur,,No,0,0,576,0,87,"Not Offered"
Bahawalpur,,No,42,0,730,0,125,"Not Offered"
Bahawalpur,,No,60,0,886,0,180,Offered_IN_BWP_QUOTA
Bahawalpur,,No,46,0,796,0,163,"Not Offered"
Bahawalpur,,No,0,0,485,0,123,"Not Offered"
Bahawalpur,,No,40,0,651,0,164,"Not Offered"
Bahawalpur,,No,43,43,761,0,144,"Not Offered"
Bahawalpur,,No,0,0,571,0,134,"Not Offered"
Bahawalpur,,No,0,0,632,0,107,"Not Offered"
Bahawalpur,,No,40,0,868,0,170,"Not Offered"
Bahawalpur,,No,52,0,951,0,178,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,0,0,623,0,75,"Not Offered"
Bahawalpur,,No,53,0,737,0,181,"Not Offered"
Bahawalpur,,Yes,41,0,687,0,150,"Not Offered"
Bahawalpur,,No,57,57,947,0,174,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,0,0,805,0,153,"Not Offered"
Bahawalpur,,No,0,0,762,0,115,"Not Offered"
Bahawalpur,,No,61,0,882,0,177,Offered_IN_BWP_QUOTA
Bahawalpur,,No,24,0,677,0,111,"Not Offered"
Bahawalpur,,No,0,0,744,0,102,"Not Offered"
Bahawalpur,,No,83,0,965,0,90,Offered_IN_BWP_QUOTA
Bahawalpur,,No,59,0,694,0,140,"Not Offered"
Bahawalpur,,No,0,0,669,0,121,"Not Offered"
Bahawalpur,,No,0,0,576,0,121,"Not Offered"
Bahawalpur,,No,48,0,745,0,148,"Not Offered"
Bahawalpur,,No,0,0,561,0,107,"Not Offered"
Bahawalpur,,Yes,47,0,667,0,127,"Not Offered"
Bahawalpur,,No,60,0,705,0,131,"Not Offered"
Bahawalpur,,No,52,0,756,0,121,"Not Offered"
Bahawalpur,,No,0,0,622,0,124,"Not Offered"
Bahawalpur,,No,0,0,659,0,113,"Not Offered"
Bahawalpur,,No,0,0,580,0,116,"Not Offered"
Bahawalpur,,No,0,0,741,0,143,"Not Offered"
Bahawalpur,,No,0,0,737,0,149,"Not Offered"
Bahawalpur,,No,41,0,542,0,82,"Not Offered"
Bahawalpur,,No,59,0,820,0,170,"Not Offered"
Bahawalpur,,No,57,0,788,0,138,"Not Offered"
Bahawalpur,,No,0,0,754,0,159,"Not Offered"
Bahawalpur,,No,0,0,516,0,96,"Not Offered"
Bahawalpur,,No,81,0,910,0,90,"Not Offered"
Bahawalpur,,No,52,0,604,0,63,"Not Offered"
Bahawalpur,,No,41,0,635,0,115,"Not Offered"
Bahawalpur,,No,50,0,583,0,101,"Not Offered"
Bahawalpur,,No,0,0,780,0,131,"Not Offered"
Bahawalpur,,No,90,90,935,0,75,"Not Offered"
Bahawalpur,,No,0,0,740,0,43,"Not Offered"
Bahawalpur,,No,48,0,660,0,139,"Not Offered"
Bahawalpur,,No,0,0,764,0,43,"Not Offered"
Bahawalpur,,No,0,0,795,0,135,"Not Offered"
Bahawalpur,,No,0,0,778,0,169,"Not Offered"
Bahawalpur,,No,0,0,833,0,145,"Not Offered"
Bahawalpur,,No,0,0,729,0,103,"Not Offered"
Bahawalpur,,No,61,0,786,0,144,"Not Offered"
Bahawalpur,,Yes,57,0,689,0,92,"Not Offered"
Bahawalpur,,No,33,0,797,0,155,"Not Offered"
Bahawalpur,,No,0,0,822,0,136,"Not Offered"
