Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
OPEN,,No,53,0,906,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,49,0,594,0,0,Not Offered
Bahawalpur,,No,46,0,684,0,0,Not Offered
Bahawalpur,,No,50,0,661,0,0,Not Offered
Bahawalpur,,No,43,0,718,0,0,Not Offered
Bahawalpur,,No,47,13,748,0,0,Not Offered
Bahawalpur,,No,50,0,680,0,0,Not Offered
Bahawalpur,,No,49,0,853,0,0,Not Offered
Bahawalpur,,No,51,0,627,0,0,Not Offered
Bahawalpur,,No,46,0,781,0,0,Not Offered
OPEN,,No,58,0,777,0,0,Not Offered
Bahawalpur,,No,50,0,886,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,63,0,682,0,0,Not Offered
Bahawalpur,,Yes,70,31,866,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,52,0,754,0,0,Not Offered
Bahawalpur,,Yes,62,10,753,0,0,Not Offered
OPEN,,No,53,0,585,0,0,Not Offered
OPEN,,No,53,0,738,0,0,Not Offered
Bahawalpur,,No,62,0,942,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,49,0,752,0,0,Not Offered
OPEN,,No,44,0,725,0,0,Not Offered
Bahawalpur,,No,40,0,542,0,0,Not Offered
OPEN,,No,64,0,856,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,52,52,610,0,0,Not Offered
Bahawalpur,,No,50,0,756,0,0,Not Offered
Bahawalpur,,No,63,23,823,0,0,Not Offered
OPEN,,No,59,0,791,0,0,Not Offered
OPEN,,No,0,0,711,0,0,Not Offered
Bahawalpur,,No,50,0,662,0,0,Not Offered
OPEN,,No,55,0,801,0,0,Not Offered
Bahawalpur,,No,73,0,536,0,0,Not Offered
Bahawalpur,,No,18,18,767,0,0,Not Offered
Bahawalpur,,No,42,0,679,0,0,Not Offered
OPEN,,No,50,0,724,0,0,Not Offered
OPEN,,Yes,54,28,733,0,0,Not Offered
Bahawalpur,,No,51,0,627,0,0,Not Offered
Bahawalpur,,No,51,0,659,0,0,Not Offered
OPEN,,No,47,47,854,0,0,Not Offered
OPEN,,No,70,0,950,0,0,Offered_IN_OPEN_QUOTA
OPEN,,No,52,0,778,0,0,Not Offered
Bahawalpur,,No,64,0,796,0,0,Not Offered
Bahawalpur,,No,67,19,825,0,0,Not Offered
OPEN,,No,76,0,804,0,0,Not Offered
OPEN,,No,30,0,792,0,0,Not Offered
OPEN,,No,49,0,797,0,0,Not Offered
Bahawalpur,,No,54,0,776,0,0,Not Offered
Bahawalpur,,No,40,0,680,0,0,Not Offered
OPEN,,No,44,44,780,0,0,Not Offered
Bahawalpur,,No,66,0,922,0,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,49,0,619,0,0,Not Offered
OPEN,,No,51,0,703,0,0,Not Offered
Bahawalpur,,No,45,18,670,0,0,Not Offered
OPEN,,No,53,0,723,0,0,Not Offered
OPEN,,No,45,0,693,0,0,Not Offered
Bahawalpur,,No,48,0,556,0,0,Not Offered
Bahawalpur,,No,48,0,879,0,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,61,0,726,0,0,Not Offered
OPEN,,No,69,26,903,0,0,Not Offered
Bahawalpur,,No,44,0,860,0,0,Not Offered
Bahawalpur,,No,57,0,838,0,0,Not Offered
Bahawalpur,,No,57,0,576,0,0,Not Offered
Bahawalpur,,No,53,0,726,0,0,Not Offered
Bahawalpur,,No,54,0,504,0,0,Not Offered
