1`(317,854,47,"OPEN","No")++
1`(318,950,70,"OPEN","Yes")++
1`(319,778,52,"OPEN","No")++
1`(320,796,64,"BWP","No")++
1`(321,825,67,"BWP","No")++
1`(322,804,76,"OPEN","No")++
1`(323,792,30,"OPEN","No")++
1`(324,797,49,"OPEN","No")++
1`(325,776,54,"BWP","No")++
1`(326,680,40,"BWP","No")++
1`(327,780,44,"OPEN","No")++
1`(328,922,66,"BWP","Yes")++
1`(329,619,49,"BWP","No")++
1`(330,703,51,"OPEN","No")++
1`(331,670,45,"BWP","No")++
1`(332,723,53,"OPEN","No")++
1`(333,693,45,"OPEN","No")++
1`(334,556,48,"BWP","No")++
1`(335,879,48,"BWP","Yes")++
1`(336,726,61,"BWP","No")++
1`(337,903,69,"OPEN","No")++
1`(338,860,44,"BWP","No")++
1`(339,838,57,"BWP","No")++
1`(340,576,57,"BWP","No")++
1`(341,726,53,"BWP","No")++
1`(342,504,54,"BWP","No")++
