Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,40,0,612,458,0,"Not Offered"
Bahawalpur,,No,85,0,755,510,0,Offered_IN_BWP_QUOTA
Bahawalpur,,No,48,0,713,520,0,"Not Offered"
Bahawalpur,,No,40,0,522,405,0,"Not Offered"
OPEN,,Yes,62,0,612,542,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,54,0,740,500,0,"Not Offered"
OPEN,,No,54,0,646,509,0,"Not Offered"
Bahawalpur,,No,57,0,608,528,0,"Not Offered"
Bahawalpur,,No,56,0,719,514,0,"Not Offered"
Bahawalpur,,No,49,0,577,508,0,"Not Offered"
Bahawalpur,,No,63,0,732,487,0,"Not Offered"
Bahawalpur,,No,53,0,531,455,0,"Not Offered"
OPEN,,No,50,0,667,465,0,"Not Offered"
Bahawalpur,,No,46,0,687,480,0,"Not Offered"
Bahawalpur,,No,50,0,550,625,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,43,0,647,544,0,"Not Offered"
Bahawalpur,,No,47,0,860,622,0,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,54,0,685,552,0,"Not Offered"
Bahawalpur,,No,54,0,733,497,0,"Not Offered"
OPEN,,No,65,0,571,466,0,"Not Offered"
Bahawalpur,,No,50,0,765,525,0,"Not Offered"
OPEN,,No,0,0,568,467,0,"Not Offered"
Bahawalpur,,No,60,0,598,557,0,Offered_IN_BWP_QUOTA
Bahawalpur,,Yes,50,0,797,406,0,"Not Offered"
Bahawalpur,,No,49,0,553,434,0,"Not Offered"
Bahawalpur,,No,51,0,708,495,0,"Not Offered"
Bahawalpur,,No,58,0,621,449,0,"Not Offered"
Bahawalpur,,No,47,0,767,594,0,Offered_IN_BWP_QUOTA
OPEN,,No,58,0,590,527,0,"Not Offered"
Bahawalpur,,No,47,0,499,459,0,"Not Offered"
Bahawalpur,,No,48,0,631,480,0,"Not Offered"
OPEN,,No,46,0,628,423,0,"Not Offered"
Bahawalpur,,No,50,0,621,443,0,"Not Offered"
Bahawalpur,,No,57,0,517,490,0,"Not Offered"
Bahawalpur,,No,45,0,511,543,0,"Not Offered"
OPEN,,No,55,0,687,555,0,"Not Offered"
Bahawalpur,,No,50,0,563,492,0,"Not Offered"
Bahawalpur,,No,48,0,621,533,0,"Not Offered"
Bahawalpur,,No,63,0,622,465,0,"Not Offered"
OPEN,,No,50,0,709,429,0,"Not Offered"
OPEN,,No,60,0,664,480,0,"Not Offered"
Bahawalpur,,No,47,0,492,492,0,"Not Offered"
