Domicile,"Selection Quota","Hafiz e Quran",NTS,ECAT/MCAT,FA/FSC,BA/BSC,"English Marks",Offered
Bahawalpur,,No,47,0,723,0,132,"Not Offered"
Bahawalpur,,No,0,0,589,0,59,"Not Offered"
Bahawalpur,,No,35,0,907,0,168,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,45,0,588,0,143,"Not Offered"
Bahawalpur,,No,25,0,619,0,109,"Not Offered"
Bahawalpur,,No,0,0,632,0,111,"Not Offered"
Bahawalpur,,No,0,0,606,0,111,"Not Offered"
Bahawalpur,,No,50,0,633,0,147,"Not Offered"
Bahawalpur,,No,0,0,678,0,168,"Not Offered"
Bahawalpur,,No,0,0,750,0,156,"Not Offered"
Bahawalpur,,No,36,0,840,0,121,Offered_IN_BWP_QUOTA
Bahawalpur,,No,49,0,723,0,121,"Not Offered"
Bahawalpur,,No,44,0,649,0,133,"Not Offered"
OPEN,,No,62,0,746,0,110,"Not Offered"
OPEN,,No,48,0,551,0,130,"Not Offered"
Bahawalpur,,No,0,0,875,0,147,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,59,0,748,0,147,"Not Offered"
Bahawalpur,,No,46,0,634,0,124,"Not Offered"
Bahawalpur,,No,50,0,657,0,150,"Not Offered"
Bahawalpur,,No,50,0,736,0,129,"Not Offered"
OPEN,,No,0,0,820,0,167,"Not Offered"
Bahawalpur,,No,43,0,612,0,112,"Not Offered"
OPEN,,No,28,0,699,0,139,"Not Offered"
OPEN,,Yes,0,0,678,0,0,"Not Offered"
Bahawalpur,,No,59,0,653,0,125,"Not Offered"
OPEN,,No,0,0,708,0,118,"Not Offered"
Bahawalpur,,No,39,0,512,0,109,"Not Offered"
Bahawalpur,,No,0,0,853,0,153,Offered_IN_BWP_QUOTA
Bahawalpur,,No,0,0,645,0,112,"Not Offered"
Bahawalpur,,No,60,0,684,0,164,"Not Offered"
Bahawalpur,,No,0,0,771,0,148,"Not Offered"
Bahawalpur,,No,0,0,661,0,0,"Not Offered"
OPEN,,No,51,0,726,0,138,"Not Offered"
Bahawalpur,,No,55,0,930,0,170,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,53,0,632,0,0,"Not Offered"
Bahawalpur,,No,0,0,677,0,139,"Not Offered"
Bahawalpur,,No,0,0,574,0,89,"Not Offered"
OPEN,,No,0,0,757,0,0,"Not Offered"
OPEN,,No,30,0,679,0,117,"Not Offered"
OPEN,,No,68,0,878,0,155,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,52,0,697,0,137,"Not Offered"
OPEN,,No,0,0,709,0,138,"Not Offered"
Bahawalpur,,No,40,0,646,0,72,"Not Offered"
Bahawalpur,,Yes,56,0,582,519,132,"Not Offered"
Bahawalpur,,No,49,0,660,0,115,"Not Offered"
Bahawalpur,,No,0,0,611,0,0,"Not Offered"
OPEN,,No,0,0,677,0,96,"Not Offered"
Bahawalpur,,No,57,0,643,0,151,"Not Offered"
Bahawalpur,,No,50,0,680,0,117,"Not Offered"
Bahawalpur,,No,50,0,618,0,108,"Not Offered"
OPEN,,No,0,0,892,0,178,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,0,0,547,0,97,"Not Offered"
Bahawalpur,,No,0,0,792,0,171,Offered_IN_BWP_QUOTA
Bahawalpur,,No,65,0,857,0,185,Offered_IN_BWP_QUOTA
Bahawalpur,,Yes,0,0,671,0,111,"Not Offered"
Bahawalpur,,No,55,0,708,0,111,"Not Offered"
OPEN,,No,53,0,738,0,116,"Not Offered"
OPEN,,No,50,0,799,0,132,"Not Offered"
Bahawalpur,,No,53,0,662,0,125,"Not Offered"
Bahawalpur,,No,0,0,619,0,125,"Not Offered"
OPEN,,No,0,0,567,0,118,"Not Offered"
Bahawalpur,,No,0,0,756,0,159,"Not Offered"
OPEN,,No,59,0,653,0,158,"Not Offered"
Bahawalpur,,No,59,0,863,0,0,"Not Offered"
Bahawalpur,,No,42,0,697,0,158,"Not Offered"
Bahawalpur,,No,40,0,542,0,112,"Not Offered"
Bahawalpur,,No,50,0,596,0,97,"Not Offered"
Bahawalpur,,No,41,41,798,0,115,"Not Offered"
OPEN,,No,54,0,814,0,140,"Not Offered"
OPEN,,No,0,0,734,0,136,"Not Offered"
OPEN,,No,0,0,782,0,159,"Not Offered"
Bahawalpur,,No,52,0,834,0,167,Offered_IN_BWP_QUOTA
Bahawalpur,,No,53,0,662,0,131,"Not Offered"
Bahawalpur,,No,0,0,619,0,131,"Not Offered"
OPEN,,No,57,0,704,0,0,"Not Offered"
Bahawalpur,,No,54,0,758,0,138,"Not Offered"
Bahawalpur,,No,50,0,667,0,122,"Not Offered"
Bahawalpur,,No,0,0,780,0,0,"Not Offered"
Bahawalpur,,No,48,0,556,0,88,"Not Offered"
Bahawalpur,,No,0,0,880,0,175,Offered_IN_BWP_QUOTA
Bahawalpur,,No,44,0,561,0,103,"Not Offered"
Bahawalpur,,No,0,0,619,0,152,"Not Offered"
Bahawalpur,,No,57,0,708,0,132,"Not Offered"
Bahawalpur,,No,58,0,618,0,120,"Not Offered"
Bahawalpur,,No,65,0,745,0,0,"Not Offered"
Bahawalpur,,No,48,0,718,0,161,"Not Offered"
OPEN,,No,0,0,700,0,0,"Not Offered"
Bahawalpur,,No,0,0,659,0,114,"Not Offered"
OPEN,,No,58,0,837,0,142,"Not Offered"
Bahawalpur,,No,67,0,611,0,127,"Not Offered"
OPEN,,No,53,0,888,0,149,Offered_IN_OPEN_QUOTA
OPEN,,No,52,0,751,0,176,"Not Offered"
Bahawalpur,,No,36,0,607,0,115,"Not Offered"
Bahawalpur,,No,51,0,639,0,152,"Not Offered"
Bahawalpur,,No,45,0,662,0,144,"Not Offered"
Bahawalpur,,No,0,0,535,489,94,"Not Offered"
Bahawalpur,,No,51,0,553,0,128,"Not Offered"
Bahawalpur,,No,0,0,717,0,146,"Not Offered"
OPEN,,No,44,0,777,0,145,"Not Offered"
OPEN,,No,0,0,668,0,125,"Not Offered"
Bahawalpur,,No,53,0,666,0,94,"Not Offered"
Bahawalpur,,No,72,18,786,0,58,"Not Offered"
Bahawalpur,,No,0,0,648,0,75,"Not Offered"
Bahawalpur,,No,0,0,702,0,131,"Not Offered"
Bahawalpur,,No,0,0,721,0,161,"Not Offered"
OPEN,,No,0,0,684,0,45,"Not Offered"
Bahawalpur,,No,58,0,722,0,168,"Not Offered"
Bahawalpur,,No,0,0,795,0,174,Offered_IN_BWP_QUOTA
Bahawalpur,,No,35,0,728,0,145,"Not Offered"
Bahawalpur,,No,49,0,572,0,123,"Not Offered"
OPEN,,No,46,0,554,0,0,"Not Offered"
Bahawalpur,,No,50,0,844,0,181,Offered_IN_BWP_QUOTA
Bahawalpur,,No,0,0,731,0,152,"Not Offered"
Bahawalpur,,Yes,61,0,684,0,132,"Not Offered"
Bahawalpur,,No,51,0,755,0,71,"Not Offered"
Bahawalpur,,No,56,0,754,0,119,"Not Offered"
Bahawalpur,,No,53,0,648,0,88,"Not Offered"
Bahawalpur,,No,0,0,623,0,125,"Not Offered"
Bahawalpur,,No,48,0,807,0,42,"Not Offered"
Bahawalpur,,No,0,0,648,0,0,"Not Offered"
Bahawalpur,,No,55,0,622,0,0,"Not Offered"
OPEN,,No,51,0,657,0,144,"Not Offered"
Bahawalpur,,No,54,0,750,0,158,"Not Offered"
OPEN,,No,0,0,820,0,0,"Not Offered"
OPEN,,No,0,0,820,0,0,"Not Offered"
Bahawalpur,,No,44,0,754,0,0,"Not Offered"
OPEN,,No,54,0,654,0,0,"Not Offered"
Bahawalpur,,No,65,0,923,0,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,75,0,871,0,,Offered_IN_BWP_QUOTA
Bahawalpur,,No,66,0,922,0,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,79,0,954,0,,Offered_IN_OPEN_QUOTA
Bahawalpur,,No,48,0,758,0,110,"Not Offered"
OPEN,,No,46,0,680,0,142,"Not Offered"
Bahawalpur,,No,52,0,716,0,135,"Not Offered"
Bahawalpur,,No,40,0,613,0,88,"Not Offered"
OPEN,,No,43,0,577,0,80,"Not Offered"
Bahawalpur,,No,40,0,654,0,91,"Not Offered"
OPEN,,No,0,0,527,0,100,"Not Offered"
Bahawalpur,,No,62,0,738,0,139,"Not Offered"
Bahawalpur,,No,60,0,834,0,174,Offered_IN_BWP_QUOTA
Bahawalpur,,No,50,0,778,0,165,Offered_IN_BWP_QUOTA
Bahawalpur,,No,0,0,788,0,140,"Not Offered"
Bahawalpur,,No,59,0,727,0,170,"Not Offered"
Bahawalpur,,No,52,0,680,0,122,"Not Offered"
OPEN,,No,0,0,694,0,126,"Not Offered"
Bahawalpur,,No,52,0,600,0,135,"Not Offered"
Bahawalpur,,No,50,0,668,0,104,"Not Offered"
Bahawalpur,,No,45,0,627,0,0,"Not Offered"
OPEN,,No,0,0,752,0,115,"Not Offered"
Bahawalpur,,No,54,0,665,0,147,"Not Offered"
Bahawalpur,,No,0,0,548,0,50,"Not Offered"
Bahawalpur,,No,49,0,846,0,0,"Not Offered"
Bahawalpur,,No,42,0,555,0,126,"Not Offered"
Bahawalpur,,No,43,0,677,0,0,"Not Offered"
OPEN,,No,0,0,694,0,0,"Not Offered"
